Time,W730,W840,W1060,W1290,W1520
2016-02-29T00:00:00,0.000,0.119,0.212,0.000,0.179
2016-03-01T00:00:00,0.000,0.798,0.078,0.007,0.191
2016-03-02T00:00:00,0.024,0.026,0.005,0.266,0.000
2016-03-03T00:00:00,0.006,0.093,0.031,0.158,0.891
2016-03-04T00:00:00,0.015,0.452,0.668,0.267,1.177
2016-03-05T00:00:00,0.057,0.393,0.273,0.356,0.190
2016-03-06T00:00:00,0.065,2.120,0.128,0.000,2.217
2016-03-07T00:00:00,0.064,0.997,0.284,2.234,0.124
2016-03-08T00:00:00,0.595,0.357,0.962,6.399,2.256
2016-03-09T00:00:00,0.632,0.147,2.564,9.817,1.731
2016-03-10T00:00:00,0.135,0.003,1.096,3.723,0.013
2016-03-11T00:00:00,0.020,0.000,0.275,0.424,0.000
2016-03-12T00:00:00,0.001,0.006,0.025,0.301,0.000
2016-03-13T00:00:00,0.154,0.094,0.003,0.250,0.137
2016-03-14T00:00:00,0.457,1.923,0.992,0.609,0.053
2016-03-15T00:00:00,0.243,3.120,0.043,0.797,0.338
2016-03-16T00:00:00,0.076,0.460,0.010,2.084,0.848
2016-03-17T00:00:00,0.917,0.119,0.012,1.848,1.011
2016-03-18T00:00:00,0.000,0.002,0.000,0.080,0.000
2016-03-19T00:00:00,0.116,0.019,0.003,0.014,0.251
2016-03-20T00:00:00,0.063,0.000,0.735,0.250,0.235
2016-03-21T00:00:00,0.036,0.054,3.461,1.089,6.700
2016-03-22T00:00:00,0.314,0.220,1.263,9.565,1.492
2016-03-23T00:00:00,0.046,0.154,0.095,0.485,0.874
2016-03-24T00:00:00,0.000,0.008,0.012,0.045,0.000
2016-03-25T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-03-26T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-03-27T00:00:00,0.000,0.003,0.310,0.000,2.355
2016-03-28T00:00:00,0.044,0.108,4.803,1.812,10.662
2016-03-29T00:00:00,2.074,4.369,17.532,5.407,22.363
2016-03-30T00:00:00,0.030,0.032,1.579,3.281,0.036
2016-03-31T00:00:00,0.164,5.067,2.923,1.249,7.934
2016-04-01T00:00:00,0.862,1.130,9.244,2.054,27.228
2016-04-02T00:00:00,0.478,0.332,1.024,0.331,0.011
2016-04-03T00:00:00,0.000,0.000,0.308,0.011,0.191
2016-04-04T00:00:00,0.001,0.000,0.792,0.031,0.352
2016-04-05T00:00:00,0.000,0.000,4.194,0.084,0.434
2016-04-06T00:00:00,1.292,1.081,13.633,18.421,21.987
2016-04-07T00:00:00,0.091,0.965,6.618,6.826,4.731
2016-04-08T00:00:00,0.802,0.132,3.115,12.179,0.924
2016-04-09T00:00:00,0.683,0.136,1.788,16.498,0.611
2016-04-10T00:00:00,0.036,0.000,6.058,0.821,0.979
2016-04-11T00:00:00,0.015,0.000,2.122,1.119,0.087
2016-04-12T00:00:00,0.636,0.000,3.346,5.975,1.040
2016-04-13T00:00:00,1.644,0.000,1.325,17.899,0.268
2016-04-14T00:00:00,1.591,0.099,0.523,4.234,0.457
2016-04-15T00:00:00,0.726,0.161,7.072,9.190,4.570
2016-04-16T00:00:00,0.070,0.464,5.007,1.430,10.374
2016-04-17T00:00:00,0.707,0.039,20.177,7.481,11.599
2016-04-18T00:00:00,0.474,0.425,11.893,4.085,13.324
2016-04-19T00:00:00,1.247,0.379,21.307,8.224,16.096
2016-04-20T00:00:00,0.185,0.448,12.343,3.118,4.379
2016-04-21T00:00:00,0.476,0.010,25.455,22.261,9.555
2016-04-22T00:00:00,3.651,0.223,19.674,21.996,5.830
2016-04-23T00:00:00,0.759,0.075,10.406,6.649,2.370
2016-04-24T00:00:00,1.481,0.857,14.119,9.105,3.205
2016-04-25T00:00:00,0.125,0.180,2.895,4.837,1.395
2016-04-26T00:00:00,0.214,0.000,5.465,1.244,0.725
2016-04-27T00:00:00,0.124,0.000,3.081,0.248,1.259
2016-04-28T00:00:00,2.434,0.041,4.621,5.552,1.800
2016-04-29T00:00:00,0.255,0.004,8.331,7.362,7.914
2016-04-30T00:00:00,0.280,0.000,2.172,2.233,0.626
2016-05-01T00:00:00,0.873,0.061,7.029,8.346,7.631
2016-05-02T00:00:00,0.371,0.452,6.002,2.077,7.524
2016-05-03T00:00:00,0.000,0.000,0.361,0.173,0.005
2016-05-04T00:00:00,0.001,0.010,0.698,0.552,4.026
2016-05-05T00:00:00,0.017,1.724,5.148,0.066,12.746
2016-05-06T00:00:00,0.592,0.655,1.384,0.175,5.334
2016-05-07T00:00:00,1.073,0.720,6.682,0.613,7.039
2016-05-08T00:00:00,4.599,1.602,1.196,0.590,10.922
2016-05-09T00:00:00,3.882,2.630,0.426,5.059,3.333
2016-05-10T00:00:00,0.000,0.000,0.251,0.028,0.311
2016-05-11T00:00:00,0.003,0.606,0.080,0.000,6.175
2016-05-12T00:00:00,0.000,0.302,1.645,0.462,1.402
2016-05-13T00:00:00,0.010,0.505,4.061,2.530,3.228
2016-05-14T00:00:00,1.706,1.610,6.121,4.062,8.702
2016-05-15T00:00:00,3.543,3.207,13.959,7.549,20.252
2016-05-16T00:00:00,3.399,2.865,22.308,15.073,22.303
2016-05-17T00:00:00,7.353,1.925,46.275,18.812,21.291
2016-05-18T00:00:00,2.068,2.440,34.516,19.307,23.710
2016-05-19T00:00:00,0.470,0.595,5.415,5.123,12.649
2016-05-20T00:00:00,0.080,0.424,1.207,0.000,14.931
2016-05-21T00:00:00,6.860,3.100,6.336,3.024,8.937
2016-05-22T00:00:00,8.160,3.466,21.768,18.730,0.520
2016-05-23T00:00:00,0.030,0.000,0.384,2.525,0.034
2016-05-24T00:00:00,0.002,0.168,1.286,0.016,5.179
2016-05-25T00:00:00,0.543,1.306,2.460,10.665,9.872
2016-05-26T00:00:00,1.123,1.826,4.328,5.031,11.075
2016-05-27T00:00:00,1.653,0.565,6.389,7.176,23.152
2016-05-28T00:00:00,1.467,2.835,1.101,0.690,4.214
2016-05-29T00:00:00,1.496,1.951,3.283,0.191,3.150
2016-05-30T00:00:00,0.540,5.292,12.459,1.387,5.795
2016-05-31T00:00:00,0.557,0.505,7.740,3.146,13.849
2016-06-01T00:00:00,8.441,2.810,6.138,3.652,5.541
2016-06-02T00:00:00,0.997,0.094,0.737,1.320,1.181
2016-06-03T00:00:00,0.000,0.468,0.868,0.178,0.109
2016-06-04T00:00:00,0.643,0.254,0.019,1.025,0.187
2016-06-05T00:00:00,1.193,0.684,1.297,0.817,5.045
2016-06-06T00:00:00,2.333,5.727,5.820,4.951,7.384
2016-06-07T00:00:00,8.271,0.630,7.830,11.040,5.790
2016-06-08T00:00:00,3.119,0.773,4.737,1.292,11.385
2016-06-09T00:00:00,4.390,0.870,5.271,13.640,12.166
2016-06-10T00:00:00,6.880,1.965,7.814,8.514,0.940
2016-06-11T00:00:00,4.139,5.037,6.219,3.744,2.539
2016-06-12T00:00:00,4.255,3.829,4.291,7.072,4.569
2016-06-13T00:00:00,3.367,5.354,21.774,16.987,25.377
2016-06-14T00:00:00,5.368,4.938,7.420,10.843,16.529
2016-06-15T00:00:00,5.806,1.656,2.162,9.425,8.054
2016-06-16T00:00:00,15.356,10.830,8.511,5.358,32.643
2016-06-17T00:00:00,1.030,3.584,25.175,6.692,5.560
2016-06-18T00:00:00,1.919,3.033,23.075,4.492,14.954
2016-06-19T00:00:00,4.031,4.666,4.000,14.035,9.521
2016-06-20T00:00:00,10.015,4.983,5.177,10.815,23.423
2016-06-21T00:00:00,5.217,4.991,5.006,21.409,15.873
2016-06-22T00:00:00,2.838,5.072,7.641,8.554,33.394
2016-06-23T00:00:00,7.648,2.795,11.253,18.082,13.076
2016-06-24T00:00:00,2.466,0.310,11.158,7.511,46.354
2016-06-25T00:00:00,2.521,1.182,5.198,0.713,42.848
2016-06-26T00:00:00,1.912,4.677,7.969,3.055,17.941
2016-06-27T00:00:00,9.857,3.166,2.149,5.075,11.007
2016-06-28T00:00:00,6.108,4.394,6.653,4.149,13.507
2016-06-29T00:00:00,3.476,2.217,1.879,4.373,1.451
2016-06-30T00:00:00,9.886,5.799,1.523,9.308,10.659
2016-07-01T00:00:00,10.481,3.966,8.071,32.172,16.972
2016-07-02T00:00:00,11.671,7.571,18.290,8.592,21.725
2016-07-03T00:00:00,5.963,8.272,20.068,23.566,23.305
2016-07-04T00:00:00,2.604,2.054,12.103,5.718,22.091
2016-07-05T00:00:00,5.088,5.273,6.707,4.992,19.728
2016-07-06T00:00:00,3.567,2.930,5.156,8.531,25.539
2016-07-07T00:00:00,1.779,0.837,10.730,4.104,13.487
2016-07-08T00:00:00,2.688,1.211,3.959,3.207,1.740
2016-07-09T00:00:00,0.331,2.416,4.166,1.835,6.601
2016-07-10T00:00:00,9.787,4.827,11.124,14.264,8.009
2016-07-11T00:00:00,6.174,9.647,11.544,7.724,7.008
2016-07-12T00:00:00,8.873,5.791,9.383,5.060,6.953
2016-07-13T00:00:00,7.148,2.468,3.032,7.491,4.859
2016-07-14T00:00:00,10.048,3.124,6.004,14.722,5.453
2016-07-15T00:00:00,3.174,2.615,10.787,22.483,10.583
2016-07-16T00:00:00,2.751,2.980,21.841,13.456,17.498
2016-07-17T00:00:00,3.308,4.589,20.901,12.136,52.258
2016-07-18T00:00:00,1.437,0.764,8.295,2.199,29.509
2016-07-19T00:00:00,3.839,3.150,10.725,13.409,17.201
2016-07-20T00:00:00,2.257,1.689,5.484,7.413,13.357
2016-07-21T00:00:00,11.598,10.731,10.415,6.296,23.824
2016-07-22T00:00:00,9.299,6.774,6.936,27.599,19.705
2016-07-23T00:00:00,5.280,8.277,18.109,27.166,40.581
2016-07-24T00:00:00,11.728,10.796,9.632,7.983,23.859
2016-07-25T00:00:00,7.915,4.302,7.570,23.192,16.933
2016-07-26T00:00:00,3.884,9.602,25.589,16.386,48.211
2016-07-27T00:00:00,1.176,20.904,4.181,1.928,15.016
2016-07-28T00:00:00,4.190,6.960,5.720,4.588,5.921
2016-07-29T00:00:00,2.821,3.343,18.190,10.060,9.093
2016-07-30T00:00:00,1.173,1.316,6.237,2.884,13.109
2016-07-31T00:00:00,6.772,4.875,2.959,3.885,3.824
2016-08-01T00:00:00,3.113,3.736,1.503,1.803,3.760
2016-08-02T00:00:00,1.921,10.599,3.932,0.886,22.562
2016-08-03T00:00:00,1.511,2.195,0.762,0.084,27.838
2016-08-04T00:00:00,0.675,2.281,8.762,1.212,1.390
2016-08-05T00:00:00,1.481,3.395,7.152,3.475,3.599
2016-08-06T00:00:00,1.007,3.777,2.529,3.681,2.484
2016-08-07T00:00:00,7.535,3.900,13.429,13.214,3.316
2016-08-08T00:00:00,6.338,5.199,2.823,0.741,8.508
2016-08-09T00:00:00,1.530,2.190,10.279,7.742,1.616
2016-08-10T00:00:00,0.889,1.141,5.152,2.820,3.163
2016-08-11T00:00:00,0.013,0.107,0.467,0.126,3.878
2016-08-12T00:00:00,1.525,2.126,8.257,2.181,6.299
2016-08-13T00:00:00,5.802,8.262,1.899,8.277,2.635
2016-08-14T00:00:00,4.543,7.470,3.771,2.285,1.410
2016-08-15T00:00:00,2.861,3.973,2.045,0.840,5.171
2016-08-16T00:00:00,4.391,1.962,12.438,6.833,5.318
2016-08-17T00:00:00,0.456,3.977,0.642,0.108,6.025
2016-08-18T00:00:00,0.512,5.104,1.884,0.142,4.896
2016-08-19T00:00:00,1.719,1.837,0.661,0.055,2.465
2016-08-20T00:00:00,0.034,1.317,0.552,1.279,0.224
2016-08-21T00:00:00,0.145,0.358,1.217,0.173,0.025
2016-08-22T00:00:00,6.158,2.552,2.361,0.490,13.492
2016-08-23T00:00:00,1.225,2.977,0.056,2.759,2.635
2016-08-24T00:00:00,1.280,4.966,0.385,0.124,1.472
2016-08-25T00:00:00,1.287,1.993,0.246,0.504,0.137
2016-08-26T00:00:00,0.567,3.744,4.149,1.042,2.594
2016-08-27T00:00:00,0.055,1.372,0.768,0.214,2.191
2016-08-28T00:00:00,0.259,0.031,0.051,0.534,0.055
2016-08-29T00:00:00,1.272,0.424,2.615,20.597,28.666
2016-08-30T00:00:00,1.332,1.942,13.136,4.382,7.667
2016-08-31T00:00:00,0.733,3.680,7.815,4.386,9.802
2016-09-01T00:00:00,5.411,0.907,6.698,40.030,8.990
2016-09-02T00:00:00,4.630,6.194,9.110,13.548,18.090
2016-09-03T00:00:00,8.978,3.407,3.706,17.907,15.466
2016-09-04T00:00:00,5.108,0.661,3.199,7.216,3.476
2016-09-05T00:00:00,6.470,8.186,10.049,20.044,7.166
2016-09-06T00:00:00,5.203,2.578,9.581,6.105,6.564
2016-09-07T00:00:00,9.836,1.299,5.509,14.718,4.851
2016-09-08T00:00:00,3.456,3.137,3.602,12.663,7.127
2016-09-09T00:00:00,3.422,5.242,2.200,25.720,0.296
2016-09-10T00:00:00,1.250,1.572,6.071,7.693,15.081
2016-09-11T00:00:00,0.200,3.127,7.306,8.814,7.059
2016-09-12T00:00:00,4.824,4.941,8.509,4.331,8.967
2016-09-13T00:00:00,1.508,3.722,9.325,3.197,5.622
2016-09-14T00:00:00,3.471,2.514,0.941,0.511,1.798
2016-09-15T00:00:00,2.798,0.323,2.173,1.838,0.903
2016-09-16T00:00:00,1.092,0.420,2.937,3.308,10.644
2016-09-17T00:00:00,1.228,1.087,1.624,1.980,9.787
2016-09-18T00:00:00,4.339,4.959,13.017,2.491,4.704
2016-09-19T00:00:00,6.877,1.199,5.931,4.689,13.977
2016-09-20T00:00:00,2.307,1.533,6.073,7.514,22.084
2016-09-21T00:00:00,0.165,2.610,10.786,6.966,26.206
2016-09-22T00:00:00,2.815,2.533,10.982,9.223,4.993
2016-09-23T00:00:00,5.922,1.551,3.923,12.071,5.290
2016-09-24T00:00:00,3.019,0.382,2.251,25.260,5.523
2016-09-25T00:00:00,3.794,2.588,4.862,10.533,30.511
2016-09-26T00:00:00,3.771,2.299,7.783,7.737,28.916
2016-09-27T00:00:00,9.673,1.152,1.152,7.620,3.155
2016-09-28T00:00:00,3.410,0.341,1.428,4.887,3.334
2016-09-29T00:00:00,2.506,1.481,3.309,0.967,4.533
2016-09-30T00:00:00,1.068,0.748,1.414,1.651,5.573
2016-10-01T00:00:00,2.831,0.513,3.044,2.407,3.052
2016-10-02T00:00:00,0.002,0.462,0.044,0.000,0.293
2016-10-03T00:00:00,0.002,3.076,0.121,0.000,0.916
2016-10-04T00:00:00,0.712,3.175,0.114,0.325,5.437
2016-10-05T00:00:00,0.070,4.679,0.189,0.188,0.051
2016-10-06T00:00:00,0.475,0.358,1.711,0.643,3.906
2016-10-07T00:00:00,0.719,1.914,0.109,0.811,0.830
2016-10-08T00:00:00,1.255,0.141,6.169,8.804,11.644
2016-10-09T00:00:00,1.279,0.083,3.544,17.597,5.429
2016-10-10T00:00:00,1.391,4.307,8.368,12.729,8.670
2016-10-11T00:00:00,1.003,0.244,12.608,11.100,15.731
2016-10-12T00:00:00,1.846,4.591,14.404,8.250,24.316
2016-10-13T00:00:00,2.696,0.513,10.410,8.904,22.932
2016-10-14T00:00:00,0.511,0.506,0.383,1.074,8.270
2016-10-15T00:00:00,0.301,0.066,0.000,0.543,0.194
2016-10-16T00:00:00,0.000,0.029,0.015,0.000,0.003
2016-10-17T00:00:00,0.836,0.000,0.000,1.479,0.000
2016-10-18T00:00:00,0.001,0.026,0.000,0.000,0.000
2016-10-19T00:00:00,0.054,0.753,0.000,0.041,0.000
2016-10-20T00:00:00,0.087,0.000,0.000,0.020,0.000
2016-10-21T00:00:00,0.025,0.008,0.000,0.000,0.000
2016-10-22T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-10-23T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-10-24T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-10-25T00:00:00,0.000,0.000,0.139,0.012,0.009
2016-10-26T00:00:00,0.024,0.008,0.361,0.047,0.001
2016-10-27T00:00:00,0.043,0.000,0.458,0.057,0.189
2016-10-28T00:00:00,0.013,0.000,1.820,0.346,0.680
2016-10-29T00:00:00,0.011,0.000,0.627,0.115,0.042
2016-10-30T00:00:00,0.018,0.000,0.000,0.193,0.028
2016-10-31T00:00:00,0.011,0.000,0.016,0.012,0.002
2016-11-01T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-11-02T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-11-03T00:00:00,0.001,0.000,0.000,0.004,0.000
2016-11-04T00:00:00,0.000,0.000,0.285,0.026,0.004
2016-11-05T00:00:00,0.000,0.000,0.271,0.023,0.002
2016-11-06T00:00:00,0.024,0.005,6.941,1.290,0.235
2016-11-07T00:00:00,0.009,0.000,9.763,1.820,0.057
2016-11-08T00:00:00,0.001,0.000,2.460,1.914,0.000
2016-11-09T00:00:00,0.000,0.000,0.000,0.021,0.000
2016-11-10T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-11-11T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-11-12T00:00:00,0.000,0.000,0.005,0.000,0.000
2016-11-13T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-11-14T00:00:00,0.000,0.000,0.073,0.005,0.000
2016-11-15T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-11-16T00:00:00,0.011,0.000,0.000,0.112,0.000
2016-11-17T00:00:00,0.010,0.000,0.000,0.106,0.000
2016-11-18T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-11-19T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-11-20T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-11-21T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-11-22T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-11-23T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-11-24T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-11-25T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-11-26T00:00:00,0.000,0.000,0.007,0.000,0.004
2016-11-27T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-11-28T00:00:00,0.000,0.000,0.056,0.000,0.004
2016-11-29T00:00:00,0.000,0.000,0.001,0.003,0.000
2016-11-30T00:00:00,0.000,0.000,0.008,0.000,0.000
2016-12-01T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-12-02T00:00:00,0.031,0.000,0.000,0.067,0.010
2016-12-03T00:00:00,0.031,0.000,0.000,0.066,0.000
2016-12-04T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-12-05T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-12-06T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-12-07T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-12-08T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-12-09T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-12-10T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-12-11T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-12-12T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-12-13T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-12-14T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-12-15T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-12-16T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-12-17T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-12-18T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-12-19T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-12-20T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-12-21T00:00:00,0.000,0.000,0.059,0.000,0.008
2016-12-22T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-12-23T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-12-24T00:00:00,0.000,0.000,0.010,0.000,0.000
2016-12-25T00:00:00,0.012,0.000,0.192,0.375,0.002
2016-12-26T00:00:00,0.044,0.000,0.003,1.416,0.210
2016-12-27T00:00:00,0.481,0.000,2.774,1.866,0.956
2016-12-28T00:00:00,0.000,0.000,0.000,0.112,0.090
2016-12-29T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-12-30T00:00:00,0.000,0.000,0.000,0.000,0.000
2016-12-31T00:00:00,0.000,0.005,0.000,0.000,0.000
2017-01-01T00:00:00,0.268,0.000,0.000,0.113,0.000
2017-01-02T00:00:00,0.259,0.000,0.000,0.041,0.000
2017-01-03T00:00:00,0.296,0.036,0.000,0.130,0.009
2017-01-04T00:00:00,0.018,0.024,0.205,0.021,0.303
2017-01-05T00:00:00,0.000,0.000,0.007,0.106,0.000
2017-01-06T00:00:00,0.003,0.040,0.014,0.004,0.278
2017-01-07T00:00:00,0.000,0.000,0.000,0.000,0.000
2017-01-08T00:00:00,0.022,0.032,0.000,0.019,0.000
2017-01-09T00:00:00,0.001,0.000,0.000,0.003,0.000
2017-01-10T00:00:00,0.108,0.000,0.000,0.036,0.000
2017-01-11T00:00:00,0.423,0.013,0.392,2.255,0.178
2017-01-12T00:00:00,0.016,0.000,0.000,0.015,0.001
2017-01-13T00:00:00,0.000,0.000,0.000,0.000,0.000
2017-01-14T00:00:00,0.000,0.000,0.000,0.000,0.000
2017-01-15T00:00:00,0.000,0.000,0.000,0.000,0.000
2017-01-16T00:00:00,0.000,0.234,0.000,0.000,0.000
2017-01-17T00:00:00,0.000,0.000,0.000,0.000,0.000
2017-01-18T00:00:00,0.000,0.000,0.000,0.000,0.000
2017-01-19T00:00:00,0.000,0.000,0.000,0.000,0.000
2017-01-20T00:00:00,0.000,0.000,0.000,0.000,0.000
2017-01-21T00:00:00,0.000,0.000,0.000,0.000,0.000
2017-01-22T00:00:00,0.000,0.000,0.000,0.000,0.000
2017-01-23T00:00:00,0.000,0.000,0.000,0.000,0.000
2017-01-24T00:00:00,0.000,0.000,0.000,0.000,0.000
2017-01-25T00:00:00,0.000,0.000,0.000,0.000,0.000
2017-01-26T00:00:00,0.000,0.000,0.000,0.000,0.000
2017-01-27T00:00:00,0.000,0.007,0.000,0.000,0.000
2017-01-28T00:00:00,0.132,3.992,0.350,0.017,1.838
2017-01-29T00:00:00,0.345,0.799,0.554,0.535,0.177
2017-01-30T00:00:00,0.001,0.000,0.000,0.000,0.000
2017-01-31T00:00:00,0.078,0.012,0.000,0.054,0.000
2017-02-01T00:00:00,0.153,0.000,0.000,0.320,0.000
2017-02-02T00:00:00,0.044,0.000,0.000,0.134,0.000
2017-02-03T00:00:00,0.000,0.000,0.160,0.000,0.032
2017-02-04T00:00:00,0.000,0.000,0.000,0.000,0.000
2017-02-05T00:00:00,0.000,0.000,0.000,0.000,0.000
2017-02-06T00:00:00,0.000,0.002,0.000,0.000,0.000
2017-02-07T00:00:00,0.000,0.121,0.000,0.010,0.000
2017-02-08T00:00:00,0.000,0.000,0.000,0.000,0.000
2017-02-09T00:00:00,0.000,0.000,0.000,0.000,0.000
2017-02-10T00:00:00,0.009,0.000,0.000,0.590,0.000
2017-02-11T00:00:00,0.010,0.000,0.000,0.644,0.000
2017-02-12T00:00:00,0.078,0.000,0.000,0.115,0.000
2017-02-13T00:00:00,0.000,0.000,0.000,0.000,0.000
2017-02-14T00:00:00,0.000,0.000,0.000,0.000,0.000
2017-02-15T00:00:00,0.000,0.000,0.000,0.000,0.000
2017-02-16T00:00:00,0.000,0.000,0.000,0.000,0.000
2017-02-17T00:00:00,0.000,0.000,0.000,0.000,0.000
2017-02-18T00:00:00,0.000,0.000,0.000,0.000,0.000
2017-02-19T00:00:00,0.000,0.000,0.000,0.000,0.000
2017-02-20T00:00:00,0.005,0.000,0.044,0.274,0.016
2017-02-21T00:00:00,0.411,0.013,18.719,12.775,0.610
2017-02-22T00:00:00,0.262,0.031,12.212,8.767,4.916
2017-02-23T00:00:00,0.225,0.034,9.601,10.353,1.391
2017-02-24T00:00:00,0.025,0.000,0.000,1.636,0.001
2017-02-25T00:00:00,0.000,0.000,0.003,0.018,0.010
2017-02-26T00:00:00,0.000,0.000,0.000,0.070,0.000
2017-02-27T00:00:00,0.008,0.081,0.017,0.059,1.078
2017-02-28T00:00:00,0.002,0.028,0.004,0.017,0.385
2017-03-01T00:00:00,0.000,0.000,0.000,0.000,0.000
2017-03-02T00:00:00,0.011,0.050,0.091,0.439,0.617
2017-03-03T00:00:00,0.081,0.176,0.067,2.583,0.969
2017-03-04T00:00:00,0.063,0.000,0.000,1.911,0.016
2017-03-05T00:00:00,0.089,0.118,0.611,4.199,0.436
2017-03-06T00:00:00,0.233,0.163,0.943,8.658,0.814
2017-03-07T00:00:00,0.059,0.000,0.087,1.777,0.208
2017-03-08T00:00:00,0.055,0.008,0.000,0.064,0.000
2017-03-09T00:00:00,0.055,0.172,1.001,0.504,0.448
2017-03-10T00:00:00,0.140,1.247,0.193,1.699,0.125
2017-03-11T00:00:00,0.258,5.325,4.568,3.133,12.086
2017-03-12T00:00:00,3.117,6.293,5.553,4.045,13.240
2017-03-13T00:00:00,1.107,1.757,0.668,4.460,0.053
2017-03-14T00:00:00,0.005,0.052,0.000,0.008,0.000
2017-03-15T00:00:00,0.003,0.038,0.006,0.005,0.476
2017-03-16T00:00:00,0.000,0.000,0.000,0.000,0.000
2017-03-17T00:00:00,0.002,0.033,0.005,0.000,0.400
2017-03-18T00:00:00,1.257,2.377,5.035,7.016,4.855
2017-03-19T00:00:00,1.451,1.136,7.393,7.908,3.033
2017-03-20T00:00:00,0.029,0.190,0.313,0.438,0.755
2017-03-21T00:00:00,0.033,0.868,0.680,0.909,6.774
2017-03-22T00:00:00,0.000,0.000,0.000,0.295,1.214
2017-03-23T00:00:00,0.000,0.006,0.001,0.000,0.081
2017-03-24T00:00:00,0.000,0.000,0.000,0.000,0.000
2017-03-25T00:00:00,0.701,0.221,7.707,2.645,14.025
2017-03-26T00:00:00,0.269,0.614,1.251,0.866,4.096
2017-03-27T00:00:00,1.481,3.672,1.041,6.750,1.228
2017-03-28T00:00:00,0.007,0.071,0.382,0.478,3.893
2017-03-29T00:00:00,0.040,1.303,2.503,1.716,7.272
2017-03-30T00:00:00,0.170,1.866,14.721,5.321,4.170
2017-03-31T00:00:00,0.286,1.072,7.687,2.374,5.864
2017-04-01T00:00:00,0.226,0.809,11.770,5.931,11.244
2017-04-02T00:00:00,1.207,3.786,20.355,12.688,15.044
2017-04-03T00:00:00,0.853,1.231,19.598,24.191,11.425
2017-04-04T00:00:00,0.094,3.925,17.625,2.094,17.426
2017-04-05T00:00:00,1.538,0.922,5.935,2.353,4.124
2017-04-06T00:00:00,0.012,10.522,1.060,0.000,6.313
2017-04-07T00:00:00,0.000,3.349,1.519,0.199,1.037
2017-04-08T00:00:00,0.016,3.184,4.447,1.071,9.110
2017-04-09T00:00:00,0.123,1.854,2.579,5.342,1.390
2017-04-10T00:00:00,0.083,0.071,0.904,6.164,1.361
2017-04-11T00:00:00,0.247,0.000,0.245,2.364,0.137
2017-04-12T00:00:00,0.848,0.000,0.142,1.231,0.000
2017-04-13T00:00:00,0.000,0.000,0.000,0.000,0.000
2017-04-14T00:00:00,0.159,0.000,0.150,0.120,0.000
2017-04-15T00:00:00,0.153,1.280,0.461,0.000,3.798
2017-04-16T00:00:00,2.613,1.296,5.504,3.963,6.621
2017-04-17T00:00:00,0.038,0.000,0.029,1.246,2.200
2017-04-18T00:00:00,0.000,0.000,0.000,0.037,0.000
2017-04-19T00:00:00,0.006,0.000,5.986,0.126,3.093
2017-04-20T00:00:00,0.047,0.094,6.466,1.971,12.527
2017-04-21T00:00:00,0.460,0.092,1.991,4.912,3.359
2017-04-22T00:00:00,0.038,0.841,8.611,0.858,37.556
2017-04-23T00:00:00,0.806,5.037,12.950,3.086,14.421
2017-04-24T00:00:00,0.574,5.679,4.987,6.579,7.165
2017-04-25T00:00:00,4.915,0.313,6.159,18.793,9.411
2017-04-26T00:00:00,1.247,0.006,17.074,18.998,3.454
